station_id,date,station_id_count,precip_mean,precip_min,precip_max,precip_std,tmean_mean,tmean_min,tmean_max,tmean_std,tmax_mean,tmax_min,tmax_max,tmax_std,tmin_mean,tmin_min,tmin_max,tmin_std,moisture_mean,moisture_min,moisture_max,moisture_std
174,1948-01-04,4,2.2,0.0,4.9,2.5729360660537215,0.25,-0.6,1.2,0.8850612031567836,4.375,2.5,6.0,1.6520189667999174,-3.0,-4.0,-1.0,1.4142135623730951,83.0,75.0,93.0,7.831560082980487
174,1948-01-18,14,0.07142857142857142,0.0,0.5,0.18156825980064073,1.6928571428571428,-2.5,5.8,2.2175746577369977,6.335714285714286,2.0,9.5,2.4307666226164897,-2.5,-6.0,0.5,2.39390251070699,69.42857142857143,54.0,83.0,8.373164880132844
174,1948-02-01,14,3.9,0.0,20.2,6.2410551376164936,4.714285714285714,2.0,10.2,2.0247914015473842,9.799999999999999,5.5,13.0,2.0658393712223377,0.6642857142857144,-3.0,6.5,2.832396957962024,73.5,56.0,93.0,12.586622935604174
174,1948-02-15,14,2.3642857142857143,0.0,19.3,5.07279427517436,4.75,0.6,12.4,3.268674160761633,8.464285714285714,1.5,21.0,5.433033880149943,1.707142857142857,-1.0,4.0,1.680871699544516,81.14285714285714,55.0,93.0,11.05132879484943
174,1948-02-29,14,0.43571428571428567,0.0,6.1,1.6302935756657886,10.342857142857143,4.2,15.8,4.02142613159413,16.807142857142857,10.5,23.5,4.494178163205967,3.685714285714286,-1.0,8.5,3.1097507055308227,48.92857142857143,35.0,71.0,10.737886095605491
174,1948-03-14,14,2.1571428571428575,0.0,11.8,3.230316556460846,9.285714285714286,5.2,14.1,2.7629018031096173,13.757142857142856,9.0,20.5,3.6138013835240637,5.535714285714286,0.0,11.5,3.213339299008035,72.5,48.0,94.0,14.985890800246846
174,1948-03-28,14,3.8428571428571425,0.0,12.0,4.488569120248985,11.407142857142857,8.6,13.8,1.2449678931382349,16.321428571428573,9.5,22.0,3.3027211557997194,7.892857142857143,5.5,9.5,1.1465428206397,79.85714285714286,66.0,95.0,8.188708387465331
174,1948-04-11,14,2.8214285714285716,0.0,17.1,4.870504407842497,11.757142857142856,8.8,15.6,2.351011005344881,16.007142857142856,10.5,22.0,3.5214647926273925,7.45,3.5,11.8,2.1471806201120147,76.85714285714286,66.0,90.0,7.583962257058213
174,1948-04-25,14,0.7428571428571429,0.0,5.0,1.5950472796051607,16.192857142857143,11.0,19.7,2.9079372244082067,21.55,15.6,27.0,3.3447432924378058,10.62857142857143,8.0,16.5,2.606036947441185,65.35714285714286,55.0,83.0,6.834383015956245
174,1948-05-09,14,0.9571428571428572,0.0,4.3,1.2840526503189846,14.742857142857144,11.0,19.9,2.8750155279083778,20.0,13.5,27.0,4.0620192023179795,9.242857142857144,6.0,13.0,2.256857681247667,66.85714285714286,52.0,79.0,8.429409531808565
174,1948-05-23,14,3.585714285714286,0.0,31.0,8.389815909125241,17.385714285714283,11.8,23.9,3.6481517223124063,22.650000000000002,15.5,34.0,5.73045172068284,12.37857142857143,8.0,17.5,3.035477043089089,69.28571428571429,55.0,89.0,8.278132188330442
174,1948-06-06,14,0.9642857142857143,0.0,5.0,1.746912504020535,18.364285714285717,15.6,23.5,2.6633140555033603,24.564285714285713,17.5,31.5,4.172733312434826,13.478571428571428,9.5,17.5,2.3855909029093727,67.92857142857143,51.0,85.0,10.802167059753016
174,1948-06-20,14,0.4928571428571429,0.0,5.0,1.3245982181629414,16.964285714285715,14.6,18.7,1.2029496714692232,21.614285714285717,17.0,25.0,2.7773416018967465,12.521428571428572,9.5,16.8,2.235785379623068,73.78571428571429,61.0,91.0,8.850715498487386
174,1948-07-04,14,1.6928571428571428,0.0,21.4,5.683507081657658,18.007142857142856,16.0,20.8,1.5598147255433827,24.435714285714287,21.0,28.6,2.627548475102028,12.62857142857143,11.0,15.5,1.2621279780462176,70.85714285714286,52.0,87.0,10.95344794929989
174,1948-07-18,14,6.5928571428571425,0.0,29.5,8.409926761385506,13.62857142857143,9.0,20.4,3.102710619251043,16.75,9.5,23.5,4.236970979004114,11.285714285714286,8.0,15.0,2.2677868380553634,81.5,61.0,92.0,8.985030285467557
174,1948-08-01,14,1.8642857142857143,0.0,12.5,3.5419697133868113,11.442857142857141,8.4,14.6,2.1331501752876356,15.035714285714286,10.0,21.0,3.0600671543302758,9.014285714285714,5.5,12.4,1.9976359654725504,84.92857142857143,78.0,92.0,4.480114794447635
174,1948-08-15,14,1.542857142857143,0.0,7.2,2.273159199715838,10.65,8.0,14.2,1.7605724593482042,14.65,11.5,18.5,2.2462789743861356,7.6499999999999995,4.5,11.0,2.053421160292857,87.78571428571429,80.0,94.0,4.423339695968878
174,1948-08-29,14,1.8142857142857143,0.0,8.5,2.5886905340960866,10.778571428571428,5.5,16.1,3.069497220525405,14.421428571428573,8.3,18.5,2.9001799868359823,6.821428571428571,0.0,12.0,3.0984310102493366,81.71428571428571,64.0,91.0,8.579300414625635
174,1948-09-12,14,0.03571428571428571,0.0,0.5,0.1336306209562122,6.1000000000000005,3.3,9.2,1.7867030229749132,9.385714285714286,4.5,14.5,2.5099362979526436,2.8714285714285714,0.0,6.4,2.3096548431541657,91.28571428571429,75.0,97.0,6.317601436628295
174,1948-09-26,14,4.485714285714286,0.0,23.4,6.882067795572573,5.635714285714286,1.8,13.4,3.8375888148794566,8.607142857142858,3.5,15.0,3.94275660805098,3.057142857142857,-1.5,10.0,3.5526185977527764,86.64285714285714,71.0,94.0,6.651860848458329
174,1948-10-10,14,0.14285714285714285,0.0,1.8,0.4799267343352216,2.65,-1.0,5.6,1.933808518084297,4.935714285714285,2.4,9.0,1.700048480239559,0.35000000000000003,-3.5,3.5,2.550942510584606,92.85714285714286,84.0,97.0,3.0345990194408237
174,1948-10-24,14,1.6142857142857143,0.0,8.4,2.463224010818449,2.564285714285714,-2.2,5.8,2.14174879761561,4.785714285714286,1.0,7.5,1.9226812779822082,0.1857142857142857,-4.0,3.0,2.24597319761292,90.92857142857143,81.0,100.0,5.525664397424714
174,1948-11-07,14,1.4714285714285715,0.0,11.1,2.932163436369538,-2.9642857142857144,-12.4,2.0,4.634752859207713,-0.6142857142857142,-8.0,3.5,3.5766028451713665,-5.014285714285714,-14.5,1.0,5.286536912523409,85.64285714285714,77.0,95.0,4.845412467274787
174,1948-11-21,14,0.42857142857142855,0.0,2.0,0.7650324994892213,-8.35,-15.4,-1.2,3.9461276052508834,-6.542857142857143,-11.5,0.0,3.3112196882985323,-10.721428571428572,-18.5,-2.5,4.359106925370516,87.21428571428571,78.0,95.0,5.220942612042558
174,1948-12-05,14,3.0357142857142856,0.0,9.4,3.3511438099796367,3.2714285714285714,-1.0,8.8,3.3065037476112185,6.0928571428571425,0.5,10.0,2.908466232256414,0.31428571428571433,-3.5,8.0,3.4049414640528513,86.71428571428571,75.0,97.0,7.878193578856388
174,1948-12-19,14,2.457142857142857,0.0,17.2,5.0562549664464385,-3.4785714285714286,-10.0,7.0,5.0215196246414635,-0.5714285714285714,-8.5,7.5,5.301876093411662,-6.8999999999999995,-15.5,2.5,5.636556504708281,76.07142857142857,58.0,95.0,12.281720536661766
174,1949-01-02,14,0.24285714285714288,0.0,2.2,0.6477348528220783,-0.06428571428571425,-9.1,5.1,5.038102075928249,5.428571428571429,-4.0,11.5,5.501108779346015,-4.05,-14.0,4.5,5.625593985732324,76.57142857142857,62.0,92.0,9.936059315708349
174,1949-01-16,14,1.3714285714285717,0.0,6.9,2.3927546312304413,3.0928571428571425,0.6,6.0,1.8307057427351665,6.371428571428572,2.5,9.5,2.4621530826083498,0.43571428571428567,-3.0,4.0,2.111363811108153,84.57142857142857,73.0,94.0,6.441622892913361
174,1949-01-30,14,1.1357142857142857,0.0,4.9,1.295321250832064,4.742857142857143,-0.7,10.8,3.688800990464618,8.492857142857144,0.5,16.0,4.531168007973609,1.1928571428571428,-3.0,7.4,3.082572423683302,74.21428571428571,45.0,87.0,11.55707290216403
174,1949-02-13,14,2.4214285714285713,0.0,11.8,3.211081430926964,9.65,4.8,16.3,3.477565461420034,14.414285714285715,8.0,24.5,4.904763327287394,5.614285714285714,2.4,9.5,2.1353641890273,70.85714285714286,39.0,92.0,14.559465030626026
174,1949-02-27,14,0.9928571428571429,0.0,8.1,2.2502869169932995,8.185714285714287,2.4,14.5,3.8044219499979723,13.37142857142857,6.0,21.0,4.931598051408828,3.5285714285714285,-1.5,12.1,3.638137429515817,65.85714285714286,50.0,93.0,11.271865198579382
174,1949-03-13,14,1.25,0.0,6.2,1.9369881457879594,10.242857142857144,3.4,17.2,4.085568275266994,14.214285714285714,4.5,21.0,5.1950948970168955,6.528571428571429,0.0,13.0,3.6252169317432306,74.07142857142857,56.0,90.0,10.97875070456411
174,1949-03-27,14,1.792857142857143,0.0,10.1,3.0350425889076935,15.135714285714286,10.4,19.1,2.5883190692794438,20.357142857142858,14.5,28.5,3.7077287855576415,10.142857142857142,7.0,13.0,1.9133998278192934,73.07142857142857,57.0,88.0,10.816399839803704
174,1949-04-10,14,3.1571428571428575,0.0,15.4,5.687735021107231,16.47142857142857,10.3,21.0,3.814431820060507,21.071428571428573,13.5,27.5,5.188215725813877,11.4,4.0,16.0,3.0988831735121805,68.92857142857143,50.0,92.0,14.035473112599574
174,1949-04-24,14,2.564285714285714,0.0,13.5,4.330501328742638,12.964285714285714,10.8,15.4,1.478360392647697,17.235714285714288,13.6,21.5,2.3496667989172555,8.285714285714286,5.5,11.7,2.0515874314810443,69.21428571428571,54.0,82.0,8.04007818014583
174,1949-05-08,14,1.5142857142857142,0.0,8.6,2.584527078554261,15.992857142857144,12.8,20.1,2.5281383499491317,21.142857142857142,16.9,26.0,3.226504249234714,11.65,9.0,16.0,1.8604176536879684,71.42857142857143,51.0,92.0,11.620368627241007
174,1949-05-22,14,0.8214285714285714,0.0,4.6,1.5976803239642208,18.014285714285716,13.9,23.3,2.4880814798855466,23.607142857142858,19.0,31.0,3.3060467411918193,12.314285714285715,9.0,18.0,2.8926583841636964,66.07142857142857,60.0,75.0,5.298247688757914
174,1949-06-05,14,3.242857142857143,0.0,20.8,6.0991442382977334,17.757142857142856,14.2,23.4,2.5527403934759048,23.3,19.0,30.2,3.995959497754241,13.12857142857143,8.5,15.8,2.1312432527043463,71.57142857142857,58.0,92.0,10.703804397102394
